# Mass range = (M200b>1.5e12)&(M200b<2e12) 
#  X Y Z M200b M200c tidal_anisotropy
1.646769400000000019e+02 1.344931300000000078e+02 1.090674000000000063e+02 1.588000000000000000e+12 1.240200000000000000e+12 1.721791639818107955e-01
1.509004799999999875e+02 1.369669600000000003e+02 1.340170699999999897e+02 1.583500000000000000e+12 1.245300000000000000e+12 7.060271889586989813e-01
1.862523700000000133e+02 1.318039699999999925e+02 1.310271299999999997e+02 1.550000000000000000e+12 1.306100000000000000e+12 8.051648108448095087e-01
1.817210699999999974e+02 1.272060699999999969e+02 1.301165000000000020e+02 1.597500000000000000e+12 1.243400000000000000e+12 4.938928790030641558e+00
1.907856800000000135e+02 1.362193100000000072e+02 1.285115499999999997e+02 1.575900000000000000e+12 1.256000000000000000e+12 9.037417382128127841e-01
1.682128899999999874e+02 1.258441399999999959e+02 1.072774399999999986e+02 1.537900000000000000e+12 1.262400000000000000e+12 1.355182776614819173e-01
1.522475100000000054e+02 1.110337799999999930e+02 1.255570000000000022e+02 1.521400000000000000e+12 1.268100000000000000e+12 9.299165544877514566e-01
1.523339499999999873e+02 1.203482400000000041e+02 1.105316200000000038e+02 1.534700000000000000e+12 1.205400000000000000e+12 2.787089957266070117e-01
1.583274399999999957e+02 1.181789500000000004e+02 1.042939099999999968e+02 1.546800000000000000e+12 1.157200000000000000e+12 8.785552225388524317e-01
1.745311900000000094e+02 1.431086099999999988e+02 1.382939000000000078e+02 1.515100000000000000e+12 1.244600000000000000e+12 1.312256822981721638e-01
1.857266799999999876e+02 1.365827500000000043e+02 1.298262300000000096e+02 1.524600000000000000e+12 1.274400000000000000e+12 1.261694718503350021e+00
1.673169900000000041e+02 1.106797200000000032e+02 1.419859299999999962e+02 1.506200000000000000e+12 1.252200000000000000e+12 2.986032696602951009e-01
1.576297999999999888e+02 1.079287999999999954e+02 1.301617699999999900e+02 1.537900000000000000e+12 1.199700000000000000e+12 7.075936001748995841e-01
1.696922999999999888e+02 1.229893399999999986e+02 1.303274000000000115e+02 1.515700000000000000e+12 1.234500000000000000e+12 3.862880058359964286e-01
1.923052399999999977e+02 1.445816299999999899e+02 1.234911699999999968e+02 1.515700000000000000e+12 1.176900000000000000e+12 9.385097580422091523e-01
1.599724899999999934e+02 1.071836200000000048e+02 1.466999399999999980e+02 1.573400000000000000e+12 1.162300000000000000e+12 1.379826765370991137e-01
1.974886199999999974e+02 1.440900599999999940e+02 1.465560800000000086e+02 1.525900000000000000e+12 1.202800000000000000e+12 3.575236735072215288e-01
1.763290299999999888e+02 1.230303399999999954e+02 1.383014400000000137e+02 1.525200000000000000e+12 1.221200000000000000e+12 8.001535981513230311e-01
1.616675299999999993e+02 1.344825700000000097e+02 1.164875799999999941e+02 1.504300000000000000e+12 1.159800000000000000e+12 1.387037871449685877e-01
1.814821599999999933e+02 1.175361000000000047e+02 1.485032500000000084e+02 1.539200000000000000e+12 1.100900000000000000e+12 2.112770011820724325e-01
1.793666800000000023e+02 1.323686800000000119e+02 1.161394800000000060e+02 1.517000000000000000e+12 1.183800000000000000e+12 1.350086398288591616e-01
1.985478999999999985e+02 1.313824799999999868e+02 1.259183400000000006e+02 1.509400000000000000e+12 1.197100000000000000e+12 3.786893976526652938e-01
1.788714999999999975e+02 1.156422000000000025e+02 1.403577600000000132e+02 1.570900000000000000e+12 1.109700000000000000e+12 2.782018744007982436e-01
1.534593800000000101e+02 1.056706800000000044e+02 1.397844499999999925e+02 1.510700000000000000e+12 1.149000000000000000e+12 3.806857573517626325e-01
1.763747999999999934e+02 1.025629399999999976e+02 1.382274999999999920e+02 1.525200000000000000e+12 1.171200000000000000e+12 5.028811171509851574e-01
1.983734900000000039e+02 1.400367899999999963e+02 1.215976900000000001e+02 1.511900000000000000e+12 1.164800000000000000e+12 6.871321998825044020e-01
1.825029900000000112e+02 1.079098699999999980e+02 1.205749399999999980e+02 1.503700000000000000e+12 1.084400000000000000e+12 2.637723274457214329e-01
1.586668899999999951e+02 1.463107799999999941e+02 1.242506800000000027e+02 1.511900000000000000e+12 1.039400000000000000e+12 1.626621340439081131e-01
1.535602599999999995e+02 1.250176299999999969e+02 1.424160500000000127e+02 1.536600000000000000e+12 1.052700000000000000e+12 3.106076741755464665e-01
1.750139800000000037e+02 1.265140800000000070e+02 1.810941799999999944e+02 1.587300000000000000e+12 1.183800000000000000e+12 4.350687440030358566e-01
1.804209400000000016e+02 1.161731300000000005e+02 1.807350900000000138e+02 1.555000000000000000e+12 1.278900000000000000e+12 5.247255612456721563e-01
1.514188699999999983e+02 1.268144499999999937e+02 1.554883600000000001e+02 1.570200000000000000e+12 1.282000000000000000e+12 1.434969788160626036e+00
1.589608800000000031e+02 1.456003900000000044e+02 1.577829600000000028e+02 1.546800000000000000e+12 1.193300000000000000e+12 1.681993448634600818e-01
1.903045999999999935e+02 1.337697000000000003e+02 1.901521899999999903e+02 1.561400000000000000e+12 1.186400000000000000e+12 1.344234124233672778e-01
1.801543700000000001e+02 1.262838500000000010e+02 1.699775799999999890e+02 1.543600000000000000e+12 1.026800000000000000e+12 6.980190195032907052e-01
1.507133000000000038e+02 1.082385699999999957e+02 1.635430299999999875e+02 1.561400000000000000e+12 1.138900000000000000e+12 2.552667486772176031e-01
1.795833900000000085e+02 1.257092099999999988e+02 1.716442600000000027e+02 1.569600000000000000e+12 1.147100000000000000e+12 1.089859503997104850e+00
1.505509600000000034e+02 1.124552800000000019e+02 1.945454000000000008e+02 1.537900000000000000e+12 1.165500000000000000e+12 2.235981607308324126e-01
1.517281499999999994e+02 1.086794399999999996e+02 1.925727400000000102e+02 1.582300000000000000e+12 1.133200000000000000e+12 3.734590030989614062e-01
1.985875100000000089e+02 1.239900800000000061e+02 1.758571799999999996e+02 1.550000000000000000e+12 1.152200000000000000e+12 4.846446301039004090e-01
1.972437299999999993e+02 1.356091199999999901e+02 1.654514499999999941e+02 1.546800000000000000e+12 1.133200000000000000e+12 1.634292743695972827e-01
1.844417699999999911e+02 1.274368699999999990e+02 1.764159500000000094e+02 1.520200000000000000e+12 1.168600000000000000e+12 3.117958487402053835e-01
1.717856600000000071e+02 1.492853499999999940e+02 1.513506600000000049e+02 1.510700000000000000e+12 1.043200000000000000e+12 2.225538654422484219e-01
1.505721000000000060e+02 1.169814499999999953e+02 1.992183699999999931e+02 1.559500000000000000e+12 1.064800000000000000e+12 5.693728823522594684e-01
1.638182700000000125e+02 1.219057499999999976e+02 1.893082100000000025e+02 1.517600000000000000e+12 9.735500000000000000e+11 2.023103144011437482e-01
1.989614400000000103e+02 1.732726900000000114e+02 4.916801999999999850e+01 1.570200000000000000e+12 1.317500000000000000e+12 2.397208574249230228e-01
1.733702399999999955e+02 1.668237499999999898e+02 2.784880000000000067e+01 1.594900000000000000e+12 1.207900000000000000e+12 5.648666494565132146e-01
1.585625499999999874e+02 1.717740200000000073e+02 9.168240000000000833e+00 1.554400000000000000e+12 1.291500000000000000e+12 1.262073134648943051e-01
1.779579300000000046e+02 1.721883899999999983e+02 1.298912999999999940e+01 1.569000000000000000e+12 1.275100000000000000e+12 2.233130017730917960e-01
1.620935000000000059e+02 1.532700199999999882e+02 3.489864000000000033e+01 1.521400000000000000e+12 1.280100000000000000e+12 6.291025523462868696e-01
1.595987700000000018e+02 1.707784900000000050e+02 4.855798999999999666e+01 1.571500000000000000e+12 1.230700000000000000e+12 1.765553438621621507e-01
1.610477899999999920e+02 1.928736100000000135e+02 9.942310000000000869e+00 1.596800000000000000e+12 1.173100000000000000e+12 2.980942252295796790e-01
1.718901500000000055e+02 1.693907000000000096e+02 1.768791999999999831e+01 1.559500000000000000e+12 1.228800000000000000e+12 3.627579787672293166e-01
1.728388400000000047e+02 1.654064600000000098e+02 2.804945000000000022e+01 1.555700000000000000e+12 1.218000000000000000e+12 5.247626021023535925e-01
1.918166400000000067e+02 1.957939299999999889e+02 7.142170000000000130e+00 1.550600000000000000e+12 1.004000000000000000e+12 4.853105593564291942e-01
1.880289199999999994e+02 1.685298799999999915e+02 3.734478000000000009e+01 1.501800000000000000e+12 1.215500000000000000e+12 3.442972297486429079e-01
1.875263799999999890e+02 1.791729400000000112e+02 3.628449999999999953e+00 1.515700000000000000e+12 1.189500000000000000e+12 9.285802201846465875e-01
1.922867599999999868e+02 1.686488200000000006e+02 2.983915999999999968e+01 1.507500000000000000e+12 1.194600000000000000e+12 8.630920710072653712e-02
1.712235400000000141e+02 1.656698199999999872e+02 3.070100000000000051e+01 1.523300000000000000e+12 1.040100000000000000e+12 7.912898495227476126e-01
1.798060999999999865e+02 1.920889699999999891e+02 3.552938000000000329e+01 1.507500000000000000e+12 1.102100000000000000e+12 1.748549511079733887e-01
1.612397899999999993e+02 1.720278500000000008e+02 4.531725999999999743e+01 1.581600000000000000e+12 1.027400000000000000e+12 3.253742973329216137e-01
1.603486800000000017e+02 1.707284400000000062e+02 8.781610000000000582e+00 1.543600000000000000e+12 1.006500000000000000e+12 2.059271677620091723e-01
1.605092600000000118e+02 1.854110599999999920e+02 1.902173000000000158e+01 1.531600000000000000e+12 9.862200000000000000e+11 1.319515897851974706e-01
1.792366499999999974e+02 1.565757999999999868e+02 8.348341999999999530e+01 1.575300000000000000e+12 1.277600000000000000e+12 8.750573661669198700e-01
1.892298099999999863e+02 1.993297100000000057e+02 6.822353999999999985e+01 1.581600000000000000e+12 1.288400000000000000e+12 2.542018091664426938e-01
1.659147499999999980e+02 1.940234499999999969e+02 5.774660000000000082e+01 1.581600000000000000e+12 1.267500000000000000e+12 1.733140665773545419e-01
1.699322400000000073e+02 1.711692799999999863e+02 7.581495999999999924e+01 1.542400000000000000e+12 1.287700000000000000e+12 1.690459486585802196e-01
1.779867600000000039e+02 1.896392500000000041e+02 8.078392999999999802e+01 1.548100000000000000e+12 1.233900000000000000e+12 1.942177015105066018e-01
1.569555200000000070e+02 1.644237200000000030e+02 5.359602999999999895e+01 1.526500000000000000e+12 1.206600000000000000e+12 1.696514059276436337e-01
1.913636199999999974e+02 1.547113300000000038e+02 8.362900999999999385e+01 1.526500000000000000e+12 1.224400000000000000e+12 7.270161163070003596e-01
1.837964200000000119e+02 1.917341499999999996e+02 8.733615000000000350e+01 1.518300000000000000e+12 1.204700000000000000e+12 8.370014194194315416e-02
1.964242700000000070e+02 1.972070500000000095e+02 5.706618000000000279e+01 1.505000000000000000e+12 1.111600000000000000e+12 2.159443180721613009e-01
1.635392999999999972e+02 1.940896099999999933e+02 5.907448999999999728e+01 1.501200000000000000e+12 1.199700000000000000e+12 9.744383844089959945e-02
1.937988900000000001e+02 1.640493500000000040e+02 9.146506999999999721e+01 1.526500000000000000e+12 1.168000000000000000e+12 2.192860819855303456e-01
1.548000800000000083e+02 1.700965400000000045e+02 6.804774999999999352e+01 1.527800000000000000e+12 1.174300000000000000e+12 1.932822166775396422e-01
1.546696499999999901e+02 1.605850199999999859e+02 9.590272000000000219e+01 1.515100000000000000e+12 1.109100000000000000e+12 5.357343890054854230e-01
1.559457199999999943e+02 1.665399800000000141e+02 8.325321999999999889e+01 1.567700000000000000e+12 7.759300000000000000e+11 2.693248607823036100e-01
1.782345400000000097e+02 1.661691700000000083e+02 1.132832899999999938e+02 1.574700000000000000e+12 1.403600000000000000e+12 3.573296573187690894e-01
1.959654800000000137e+02 1.923407100000000014e+02 1.147553999999999945e+02 1.582900000000000000e+12 1.325100000000000000e+12 1.768706284131368878e-01
1.770493999999999915e+02 1.614568999999999903e+02 1.141817300000000017e+02 1.571500000000000000e+12 1.270600000000000000e+12 4.487798117411604948e-01
1.887357599999999991e+02 1.617462600000000066e+02 1.302972699999999975e+02 1.570900000000000000e+12 1.240800000000000000e+12 4.240585226514108075e-01
1.849790500000000009e+02 1.608391900000000021e+02 1.336209299999999871e+02 1.584200000000000000e+12 1.237000000000000000e+12 3.448709995782521798e-01
1.691644100000000037e+02 1.588427399999999921e+02 1.105335000000000036e+02 1.537300000000000000e+12 1.266800000000000000e+12 2.598009482573875872e-01
1.960998199999999940e+02 1.552979599999999891e+02 1.145509600000000034e+02 1.502400000000000000e+12 1.307400000000000000e+12 1.186923579732528378e+00
1.874774999999999920e+02 1.550458800000000110e+02 1.165099600000000066e+02 1.535400000000000000e+12 1.307400000000000000e+12 4.615578483592212011e-01
1.876041099999999915e+02 1.513842300000000023e+02 1.224189999999999969e+02 1.591100000000000000e+12 1.215500000000000000e+12 4.532454973906629436e-01
1.757906999999999869e+02 1.892045099999999991e+02 1.221217800000000011e+02 1.523300000000000000e+12 1.296600000000000000e+12 1.072270352752539152e-01
1.948785599999999931e+02 1.785985900000000015e+02 1.362877799999999979e+02 1.550600000000000000e+12 1.263700000000000000e+12 4.536919802375461996e-01
1.607035199999999975e+02 1.728703199999999924e+02 1.253148699999999991e+02 1.580400000000000000e+12 1.181300000000000000e+12 1.484664174066830378e-01
1.832693199999999933e+02 1.998524199999999951e+02 1.425719599999999900e+02 1.546800000000000000e+12 1.255400000000000000e+12 2.644142818690674579e-01
1.860831799999999987e+02 1.960454599999999914e+02 1.239278099999999938e+02 1.502400000000000000e+12 1.278200000000000000e+12 3.078733581297586896e-01
1.895043799999999976e+02 1.813406500000000108e+02 1.356657700000000091e+02 1.565200000000000000e+12 1.187000000000000000e+12 3.255431631772431333e-01
1.535472100000000069e+02 1.800392500000000098e+02 1.018711200000000048e+02 1.551900000000000000e+12 1.172400000000000000e+12 6.744005456388968422e-01
1.778343700000000069e+02 1.732998200000000111e+02 1.125189799999999991e+02 1.509400000000000000e+12 1.171800000000000000e+12 2.111955960840364577e-01
1.752191599999999880e+02 1.802350199999999916e+02 1.352792200000000093e+02 1.551900000000000000e+12 1.061600000000000000e+12 3.375351542029786378e-01
1.558751699999999971e+02 1.873169100000000071e+02 1.166018499999999989e+02 1.523300000000000000e+12 1.188900000000000000e+12 5.626446381353260584e-01
1.998439199999999971e+02 1.965918900000000065e+02 1.211732099999999974e+02 1.554400000000000000e+12 1.128700000000000000e+12 3.707966574194606624e-01
1.910629099999999880e+02 1.962785800000000052e+02 1.203634899999999988e+02 1.541100000000000000e+12 9.418800000000000000e+11 4.192070691851899622e-01
1.636819999999999879e+02 1.623434300000000121e+02 1.337156999999999982e+02 1.518300000000000000e+12 1.007100000000000000e+12 1.559975962267007299e-01
1.547637200000000064e+02 1.735440000000000111e+02 1.585074899999999900e+02 1.572100000000000000e+12 1.306100000000000000e+12 6.338809241444167686e-01
1.789601099999999860e+02 1.711628900000000044e+02 1.743177599999999927e+02 1.599400000000000000e+12 1.158500000000000000e+12 2.118285589596474450e-01
1.991521799999999871e+02 1.831957600000000070e+02 1.972971799999999973e+02 1.582900000000000000e+12 1.207900000000000000e+12 2.522290146526665611e-01
1.664386299999999892e+02 1.546913499999999999e+02 1.607244100000000060e+02 1.559500000000000000e+12 1.266200000000000000e+12 2.872165069736701826e-01
1.912173899999999946e+02 1.567072400000000130e+02 1.567757699999999943e+02 1.560100000000000000e+12 1.149000000000000000e+12 1.048455358365351364e-01
1.623746299999999962e+02 1.654685000000000059e+02 1.741590899999999920e+02 1.535400000000000000e+12 1.250300000000000000e+12 1.595953349167195390e-01
1.615421299999999860e+02 1.826651500000000112e+02 1.757381599999999935e+02 1.521400000000000000e+12 1.250300000000000000e+12 2.024867904775627114e-01
1.558155999999999892e+02 1.640487400000000093e+02 1.581470500000000072e+02 1.531600000000000000e+12 1.276300000000000000e+12 8.520013970269801895e-01
